1403715271705179904,0.8790796560989784,2.167223957660276,0.9511515696456687,0.8262554231842989,0.08667056611269446,0.5537453852025555,-0.05618039689352093
1403715271715232256,0.8790486765382918,2.167694669754453,0.9512271068768067,0.8259338771923131,0.08703469630549628,0.5541268058793445,-0.05658334694093602
1403715271725265664,0.8789875909437437,2.1673208320084743,0.9511048698211225,0.8260781365191346,0.0862911249012443,0.5540599312863588,-0.05627030008190119
1403715271735318784,0.8790530193971062,2.1676781097671047,0.9512571208020122,0.8257922698656595,0.08699460411434107,0.5543362053667142,-0.056660721004439134
1403715271745246208,0.879010774657734,2.1673258281758083,0.9511135675643596,0.8260141498390581,0.08626742100081734,0.5541523754789653,-0.05633561121125499
1403715271755243008,0.8790344697000985,2.167372818574768,0.9511692956200374,0.8260642692718809,0.08645942972378395,0.5540673204295773,-0.056142626195605
1403715271765361152,0.8789993174396772,2.167368687602314,0.9511332148803177,0.826078496784051,0.08623665819218265,0.5540615569527871,-0.05633246880708159
1403715271775210752,0.878981370754286,2.1673383805615027,0.9510908491451143,0.8260835400513157,0.0863937106867432,0.5540357457081236,-0.056271698816590325
1403715271785189376,0.8790304615533204,2.1673952947797286,0.9511498574806178,0.8261114273514998,0.08642989673508815,0.5539963177512959,-0.056194861576793285
1403715271795222016,0.879071027848467,2.1677015833745936,0.9512379387823695,0.8258610233536035,0.08682098444696305,0.5542519793207772,-0.056748834208288926
1403715271805470208,0.8790616058294521,2.167653715395496,0.9513709685609102,0.825978293832277,0.087251341314179,0.5540680060767301,-0.05617567266133902
1403715271818269952,0.879052729882489,2.1673097454411256,0.9511700643421318,0.826099224705215,0.08646291635124646,0.5540376543350034,-0.055915227053527146
1403715271825357568,0.8790462641484892,2.1673248595494607,0.9511272946171636,0.8261567525712115,0.08618501210245234,0.553969609416632,-0.05616792423327117
1403715271835211776,0.8790551912359192,2.167605513568766,0.951236024707326,0.8258996793443588,0.08707849964951797,0.5541573303048368,-0.05671602795586315
1403715271845194496,0.8790038600703671,2.1672799972824475,0.9511432619802734,0.8261306595182167,0.08621304638852077,0.5540059017458949,-0.05615073345135343
1403715271855236864,0.8790506179346551,2.167697500675341,0.9512297894171745,0.825931963288519,0.08705131672924493,0.5541275694044517,-0.056578238749467484
1403715271865565696,0.8790573490374869,2.167319577380795,0.9510896883251232,0.826119470410043,0.0864191562892999,0.5539869343335907,-0.05618564428166282
1403715271875287296,0.8790413569545544,2.1676345980861824,0.9513350639379254,0.8258451896612611,0.08702208712964564,0.554297056164956,-0.05622857451349534
1403715271885234688,0.878987515934533,2.1673028784457777,0.9510972457135716,0.8261304074849695,0.08642883159150462,0.5539716617497455,-0.05616052774566206
1403715271895414016,0.8790681225141693,2.1676697110608405,0.9512098163499385,0.8258266024903179,0.0867672742169731,0.5542972444166611,-0.05688960868516727
1403715271905290240,0.8790217499826158,2.167584931210751,0.9513054830082023,0.8258753845369607,0.08694734740567067,0.5542605055460523,-0.05626099880805072
1403715271915201536,0.8790299849822827,2.1673844267032187,0.9510827793497397,0.8260994482420926,0.0863183261458485,0.5540099524688619,-0.056407630254589405
1403715271925342464,0.8790325173213023,2.1673351380195545,0.9511350198708725,0.8261373178727988,0.08644615647282144,0.5539739773903357,-0.05600916374439657
1403715271935348480,0.8789971002989838,2.1676087833181725,0.9511690837332067,0.825908258574864,0.08673736994855046,0.5541500892826297,-0.05718265139268633
1403715271945254400,0.879007196573974,2.1672712693077365,0.9510476594506908,0.8261068048493131,0.08622788215449133,0.5539839593263186,-0.056692787283267855
1403715271955436800,0.8790611056092564,2.1673132305602194,0.9510438923510008,0.8260963934487333,0.0862525182248907,0.5540023888814248,-0.05662689241460278
1403715271965372416,0.8790217325800134,2.1673578611642657,0.9511575055962389,0.826109173030637,0.08634426369237497,0.5540153126713638,-0.056172374773634084
1403715271975248640,0.8790105110882404,2.1672609587948815,0.9510377098811283,0.8261570454742114,0.08619739140151435,0.5539285458098356,-0.056548316207439456
1403715271985295360,0.8790069007009494,2.1673434246979713,0.9510915391519857,0.8260942541664245,0.08633569014508685,0.5540304908095365,-0.05625519614875308
